code,report_month,region,commodity,item,year,period,value,min_value,max_value
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Beginning Stocks,2020/21 Proj.,Oct,147.71,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Production,2020/21 Proj.,Oct,637.08,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Imports,2020/21 Proj.,Oct,178.73,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Domestic Feed,2020/21 Proj.,Oct,114.6,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,621.03,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Exports,2020/21 Proj.,Oct,188.92,,
WHEAT_WORLD_19,2020-10,World Less China,Wheat,Ending Stocks,2020/21 Proj.,Oct,157.27,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Beginning Stocks,2020/21 Proj.,Sep,28.41,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Production,2020/21 Proj.,Sep,50.01,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Imports,2020/21 Proj.,Sep,3.54,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Domestic Feed,2020/21 Proj.,Sep,2.45,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,30.24,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Exports,2020/21 Proj.,Sep,26.54,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Ending Stocks,2020/21 Proj.,Sep,25.19,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Beginning Stocks,2020/21 Proj.,Oct,27.98,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Production,2020/21 Proj.,Oct,49.69,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Imports,2020/21 Proj.,Oct,3.4,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Domestic Feed,2020/21 Proj.,Oct,2.72,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,30.51,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Exports,2020/21 Proj.,Oct,26.54,,
WHEAT_WORLD_19,2020-10,United States,Wheat,Ending Stocks,2020/21 Proj.,Oct,24.03,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Beginning Stocks,2020/21 Proj.,Sep,271.37,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Production,2020/21 Proj.,Sep,720.48,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Imports,2020/21 Proj.,Sep,181.75,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Domestic Feed,2020/21 Proj.,Sep,132.18,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,720.67,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Exports,2020/21 Proj.,Sep,162.9,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Ending Stocks,2020/21 Proj.,Sep,294.18,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Beginning Stocks,2020/21 Proj.,Oct,271.42,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Production,2020/21 Proj.,Oct,723.39,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Imports,2020/21 Proj.,Oct,182.83,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Domestic Feed,2020/21 Proj.,Oct,131.88,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,720.52,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Exports,2020/21 Proj.,Oct,163.39,,
WHEAT_WORLD_19,2020-10,Total Foreign,Wheat,Ending Stocks,2020/21 Proj.,Oct,297.43,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Beginning Stocks,2020/21 Proj.,Sep,33.66,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Production,2020/21 Proj.,Sep,325.15,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Imports,2020/21 Proj.,Sep,6.73,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Domestic Feed,2020/21 Proj.,Sep,76.35,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,189.95,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Exports,2020/21 Proj.,Sep,138.5,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Ending Stocks,2020/21 Proj.,Sep,37.09,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Beginning Stocks,2020/21 Proj.,Oct,33.43,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Production,2020/21 Proj.,Oct,327.75,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Imports,2020/21 Proj.,Oct,6.73,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Domestic Feed,2020/21 Proj.,Oct,76.05,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,189.85,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Exports,2020/21 Proj.,Oct,139.0,,
WHEAT_WORLD_19,2020-10,Major Exporters 4/,Wheat,Ending Stocks,2020/21 Proj.,Oct,39.06,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Beginning Stocks,2020/21 Proj.,Sep,1.69,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Production,2020/21 Proj.,Sep,19.5,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Imports,2020/21 Proj.,Sep,0.01,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Domestic Feed,2020/21 Proj.,Sep,0.05,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,6.05,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Exports,2020/21 Proj.,Sep,13.5,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Ending Stocks,2020/21 Proj.,Sep,1.64,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Beginning Stocks,2020/21 Proj.,Oct,1.7,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Production,2020/21 Proj.,Oct,19.0,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Imports,2020/21 Proj.,Oct,0.01,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Domestic Feed,2020/21 Proj.,Oct,0.05,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,6.05,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Exports,2020/21 Proj.,Oct,13.0,,
WHEAT_WORLD_19,2020-10,Argentina,Wheat,Ending Stocks,2020/21 Proj.,Oct,1.66,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Beginning Stocks,2020/21 Proj.,Sep,3.49,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Production,2020/21 Proj.,Sep,28.5,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Imports,2020/21 Proj.,Sep,0.2,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Domestic Feed,2020/21 Proj.,Sep,4.0,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,7.5,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Exports,2020/21 Proj.,Sep,19.0,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Ending Stocks,2020/21 Proj.,Sep,5.69,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Beginning Stocks,2020/21 Proj.,Oct,3.49,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Production,2020/21 Proj.,Oct,28.5,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Imports,2020/21 Proj.,Oct,0.2,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Domestic Feed,2020/21 Proj.,Oct,4.0,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,7.5,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Exports,2020/21 Proj.,Oct,19.0,,
WHEAT_WORLD_19,2020-10,Australia,Wheat,Ending Stocks,2020/21 Proj.,Oct,5.69,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Beginning Stocks,2020/21 Proj.,Sep,5.03,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Production,2020/21 Proj.,Sep,36.0,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Imports,2020/21 Proj.,Sep,0.45,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Domestic Feed,2020/21 Proj.,Sep,4.8,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,10.0,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Exports,2020/21 Proj.,Sep,25.0,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Ending Stocks,2020/21 Proj.,Sep,6.48,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Beginning Stocks,2020/21 Proj.,Oct,5.03,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Production,2020/21 Proj.,Oct,35.0,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Imports,2020/21 Proj.,Oct,0.45,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Domestic Feed,2020/21 Proj.,Oct,4.5,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,9.7,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Exports,2020/21 Proj.,Oct,25.0,,
WHEAT_WORLD_19,2020-10,Canada,Wheat,Ending Stocks,2020/21 Proj.,Oct,5.78,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Beginning Stocks,2020/21 Proj.,Sep,14.83,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Production,2020/21 Proj.,Sep,136.15,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Imports,2020/21 Proj.,Sep,5.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Domestic Feed,2020/21 Proj.,Sep,47.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,117.3,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Exports,2020/21 Proj.,Sep,25.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Ending Stocks,2020/21 Proj.,Sep,13.68,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Beginning Stocks,2020/21 Proj.,Oct,14.83,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Production,2020/21 Proj.,Oct,136.75,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Imports,2020/21 Proj.,Oct,5.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Domestic Feed,2020/21 Proj.,Oct,47.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,117.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Exports,2020/21 Proj.,Oct,25.5,,
WHEAT_WORLD_19,2020-10,European Union 5/,Wheat,Ending Stocks,2020/21 Proj.,Oct,14.08,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Beginning Stocks,2020/21 Proj.,Sep,7.48,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Production,2020/21 Proj.,Sep,78.0,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Imports,2020/21 Proj.,Sep,0.5,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Domestic Feed,2020/21 Proj.,Sep,17.5,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,40.5,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Exports,2020/21 Proj.,Sep,37.5,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Ending Stocks,2020/21 Proj.,Sep,7.98,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Beginning Stocks,2020/21 Proj.,Oct,7.23,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Production,2020/21 Proj.,Oct,83.0,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Imports,2020/21 Proj.,Oct,0.5,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Domestic Feed,2020/21 Proj.,Oct,18.0,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,41.0,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Exports,2020/21 Proj.,Oct,39.0,,
WHEAT_WORLD_19,2020-10,Russia,Wheat,Ending Stocks,2020/21 Proj.,Oct,10.73,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Beginning Stocks,2020/21 Proj.,Sep,1.15,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Production,2020/21 Proj.,Sep,27.0,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Imports,2020/21 Proj.,Sep,0.08,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Domestic Feed,2020/21 Proj.,Sep,2.5,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,8.6,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Exports,2020/21 Proj.,Sep,18.0,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Ending Stocks,2020/21 Proj.,Sep,1.62,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Beginning Stocks,2020/21 Proj.,Oct,1.15,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Production,2020/21 Proj.,Oct,25.5,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Imports,2020/21 Proj.,Oct,0.08,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Domestic Feed,2020/21 Proj.,Oct,2.0,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,8.1,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Exports,2020/21 Proj.,Oct,17.5,,
WHEAT_WORLD_19,2020-10,Ukraine,Wheat,Ending Stocks,2020/21 Proj.,Oct,1.12,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Beginning Stocks,2020/21 Proj.,Sep,195.8,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Production,2020/21 Proj.,Sep,205.32,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Imports,2020/21 Proj.,Sep,121.2,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Domestic Feed,2020/21 Proj.,Sep,36.76,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,302.95,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Exports,2020/21 Proj.,Sep,12.71,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Ending Stocks,2020/21 Proj.,Sep,206.65,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Beginning Stocks,2020/21 Proj.,Oct,195.92,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Production,2020/21 Proj.,Oct,205.41,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Imports,2020/21 Proj.,Oct,122.0,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Domestic Feed,2020/21 Proj.,Oct,36.76,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,303.0,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Exports,2020/21 Proj.,Oct,12.71,,
WHEAT_WORLD_19,2020-10,Major Importers 6/,Wheat,Ending Stocks,2020/21 Proj.,Oct,207.61,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Beginning Stocks,2020/21 Proj.,Sep,1.81,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Production,2020/21 Proj.,Sep,1.25,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Imports,2020/21 Proj.,Sep,6.6,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Domestic Feed,2020/21 Proj.,Sep,0.3,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,7.5,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Exports,2020/21 Proj.,Sep,0.0,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Ending Stocks,2020/21 Proj.,Sep,2.16,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Beginning Stocks,2020/21 Proj.,Oct,1.86,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Production,2020/21 Proj.,Oct,1.25,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Imports,2020/21 Proj.,Oct,6.6,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Domestic Feed,2020/21 Proj.,Oct,0.3,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,7.5,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Exports,2020/21 Proj.,Oct,0.0,,
WHEAT_WORLD_19,2020-10,Bangladesh,Wheat,Ending Stocks,2020/21 Proj.,Oct,2.21,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Beginning Stocks,2020/21 Proj.,Sep,0.94,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Production,2020/21 Proj.,Sep,6.6,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Imports,2020/21 Proj.,Sep,6.7,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Domestic Feed,2020/21 Proj.,Sep,0.5,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,12.2,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Exports,2020/21 Proj.,Sep,0.7,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Ending Stocks,2020/21 Proj.,Sep,1.34,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Beginning Stocks,2020/21 Proj.,Oct,0.94,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Production,2020/21 Proj.,Oct,6.6,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Imports,2020/21 Proj.,Oct,6.7,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Domestic Feed,2020/21 Proj.,Oct,0.5,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,12.2,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Exports,2020/21 Proj.,Oct,0.7,,
WHEAT_WORLD_19,2020-10,Brazil,Wheat,Ending Stocks,2020/21 Proj.,Oct,1.34,,
WHEAT_WORLD_19,2020-10,China,Wheat,Beginning Stocks,2020/21 Proj.,Sep,151.68,,
WHEAT_WORLD_19,2020-10,China,Wheat,Production,2020/21 Proj.,Sep,136.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Imports,2020/21 Proj.,Sep,7.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Domestic Feed,2020/21 Proj.,Sep,20.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,130.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Exports,2020/21 Proj.,Sep,1.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Ending Stocks,2020/21 Proj.,Sep,163.68,,
WHEAT_WORLD_19,2020-10,China,Wheat,Beginning Stocks,2020/21 Proj.,Oct,151.68,,
WHEAT_WORLD_19,2020-10,China,Wheat,Production,2020/21 Proj.,Oct,136.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Imports,2020/21 Proj.,Oct,7.5,,
WHEAT_WORLD_19,2020-10,China,Wheat,Domestic Feed,2020/21 Proj.,Oct,20.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,130.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Exports,2020/21 Proj.,Oct,1.0,,
WHEAT_WORLD_19,2020-10,China,Wheat,Ending Stocks,2020/21 Proj.,Oct,164.18,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Beginning Stocks,2020/21 Proj.,Sep,1.24,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Production,2020/21 Proj.,Sep,0.87,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Imports,2020/21 Proj.,Sep,5.6,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Domestic Feed,2020/21 Proj.,Sep,0.6,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,6.25,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Exports,2020/21 Proj.,Sep,0.28,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Ending Stocks,2020/21 Proj.,Sep,1.18,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Beginning Stocks,2020/21 Proj.,Oct,1.2,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Production,2020/21 Proj.,Oct,1.1,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Imports,2020/21 Proj.,Oct,5.6,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Domestic Feed,2020/21 Proj.,Oct,0.6,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,6.3,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Exports,2020/21 Proj.,Oct,0.28,,
WHEAT_WORLD_19,2020-10,Japan,Wheat,Ending Stocks,2020/21 Proj.,Oct,1.32,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Beginning Stocks,2020/21 Proj.,Sep,14.23,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Production,2020/21 Proj.,Sep,16.78,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Imports,2020/21 Proj.,Sep,29.6,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Domestic Feed,2020/21 Proj.,Sep,1.75,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,46.95,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Exports,2020/21 Proj.,Sep,0.99,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Ending Stocks,2020/21 Proj.,Sep,12.67,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Beginning Stocks,2020/21 Proj.,Oct,14.33,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Production,2020/21 Proj.,Oct,16.64,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Imports,2020/21 Proj.,Oct,29.9,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Domestic Feed,2020/21 Proj.,Oct,1.75,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,46.95,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Exports,2020/21 Proj.,Oct,0.99,,
WHEAT_WORLD_19,2020-10,N. Africa 7/,Wheat,Ending Stocks,2020/21 Proj.,Oct,12.93,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Beginning Stocks,2020/21 Proj.,Sep,0.2,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Production,2020/21 Proj.,Sep,0.06,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Imports,2020/21 Proj.,Sep,5.1,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Domestic Feed,2020/21 Proj.,Sep,0.05,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Domestic Total 2/,2020/21 Proj.,Sep,4.76,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Exports,2020/21 Proj.,Sep,0.4,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Ending Stocks,2020/21 Proj.,Sep,0.2,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Beginning Stocks,2020/21 Proj.,Oct,0.21,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Production,2020/21 Proj.,Oct,0.06,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Imports,2020/21 Proj.,Oct,5.1,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Domestic Feed,2020/21 Proj.,Oct,0.05,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Domestic Total 2/,2020/21 Proj.,Oct,4.76,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Exports,2020/21 Proj.,Oct,0.4,,
WHEAT_WORLD_19,2020-10,Nigeria,Wheat,Ending Stocks,2020/21 Proj.,Oct,0.21,,
