code,report_month,region,commodity,item,year,period,value,min_value,max_value
COTTON_WORLD_27,2020-10,World Less China,Cotton,Domestic Use,2020/21 Proj.,Oct,76.71,,
COTTON_WORLD_27,2020-10,World Less China,Cotton,Exports,2020/21 Proj.,Oct,42.11,,
COTTON_WORLD_27,2020-10,World Less China,Cotton,Loss /2,2020/21 Proj.,Oct,0.13,,
COTTON_WORLD_27,2020-10,World Less China,Cotton,Ending Stocks,2020/21 Proj.,Oct,65.11,,
COTTON_WORLD_27,2020-10,United States,Cotton,Beginning Stocks,2020/21 Proj.,Sep,7.25,,
COTTON_WORLD_27,2020-10,United States,Cotton,Production,2020/21 Proj.,Sep,17.06,,
COTTON_WORLD_27,2020-10,United States,Cotton,Domestic Use,2020/21 Proj.,Sep,2.5,,
COTTON_WORLD_27,2020-10,United States,Cotton,Exports,2020/21 Proj.,Sep,14.6,,
COTTON_WORLD_27,2020-10,United States,Cotton,Loss /2,2020/21 Proj.,Sep,0.02,,
COTTON_WORLD_27,2020-10,United States,Cotton,Ending Stocks,2020/21 Proj.,Sep,7.2,,
COTTON_WORLD_27,2020-10,United States,Cotton,Beginning Stocks,2020/21 Proj.,Oct,7.25,,
COTTON_WORLD_27,2020-10,United States,Cotton,Production,2020/21 Proj.,Oct,17.05,,
COTTON_WORLD_27,2020-10,United States,Cotton,Domestic Use,2020/21 Proj.,Oct,2.5,,
COTTON_WORLD_27,2020-10,United States,Cotton,Exports,2020/21 Proj.,Oct,14.6,,
COTTON_WORLD_27,2020-10,United States,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,United States,Cotton,Ending Stocks,2020/21 Proj.,Oct,7.2,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Beginning Stocks,2020/21 Proj.,Sep,92.19,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Production,2020/21 Proj.,Sep,100.14,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Imports,2020/21 Proj.,Sep,41.75,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Domestic Use,2020/21 Proj.,Sep,110.19,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Exports,2020/21 Proj.,Sep,27.12,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Loss /2,2020/21 Proj.,Sep,0.13,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Ending Stocks,2020/21 Proj.,Sep,96.64,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Beginning Stocks,2020/21 Proj.,Oct,91.96,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Production,2020/21 Proj.,Oct,99.23,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Imports,2020/21 Proj.,Oct,42.23,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Domestic Use,2020/21 Proj.,Oct,111.71,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Exports,2020/21 Proj.,Oct,27.64,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Loss /2,2020/21 Proj.,Oct,0.13,,
COTTON_WORLD_27,2020-10,Total Foreign,Cotton,Ending Stocks,2020/21 Proj.,Oct,93.93,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,40.59,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Production,2020/21 Proj.,Sep,57.88,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Imports,2020/21 Proj.,Sep,1.71,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Domestic Use,2020/21 Proj.,Sep,31.33,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Exports,2020/21 Proj.,Sep,23.35,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Loss /2,2020/21 Proj.,Sep,0.02,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Ending Stocks,2020/21 Proj.,Sep,45.48,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,40.42,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Production,2020/21 Proj.,Oct,57.4,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Imports,2020/21 Proj.,Oct,1.71,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Domestic Use,2020/21 Proj.,Oct,31.83,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Exports,2020/21 Proj.,Oct,23.87,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Loss /2,2020/21 Proj.,Oct,0.02,,
COTTON_WORLD_27,2020-10,Major Exporters 4/,Cotton,Ending Stocks,2020/21 Proj.,Oct,43.81,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,2.72,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Production,2020/21 Proj.,Sep,5.67,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Domestic Use,2020/21 Proj.,Sep,4.14,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Exports,2020/21 Proj.,Sep,1.41,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Ending Stocks,2020/21 Proj.,Sep,2.85,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,2.72,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Production,2020/21 Proj.,Oct,5.72,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Domestic Use,2020/21 Proj.,Oct,4.14,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Exports,2020/21 Proj.,Oct,1.51,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Central Asia 5/,Cotton,Ending Stocks,2020/21 Proj.,Oct,2.8,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,2.53,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Production,2020/21 Proj.,Sep,5.53,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Domestic Use,2020/21 Proj.,Sep,0.14,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Exports,2020/21 Proj.,Sep,5.06,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Ending Stocks,2020/21 Proj.,Sep,2.86,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,2.53,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Production,2020/21 Proj.,Oct,5.0,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Domestic Use,2020/21 Proj.,Oct,0.14,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Exports,2020/21 Proj.,Oct,4.98,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Afr. Fr. Zone 6/,Cotton,Ending Stocks,2020/21 Proj.,Oct,2.41,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,17.22,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Production,2020/21 Proj.,Sep,16.33,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Imports,2020/21 Proj.,Sep,0.16,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Domestic Use,2020/21 Proj.,Sep,3.92,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Exports,2020/21 Proj.,Sep,11.62,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Loss /2,2020/21 Proj.,Sep,0.01,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Ending Stocks,2020/21 Proj.,Sep,18.16,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,17.03,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Production,2020/21 Proj.,Oct,16.33,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Imports,2020/21 Proj.,Oct,0.16,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Domestic Use,2020/21 Proj.,Oct,3.92,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Exports,2020/21 Proj.,Oct,12.12,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Loss /2,2020/21 Proj.,Oct,0.01,,
COTTON_WORLD_27,2020-10,S. Hemis. 7/,Cotton,Ending Stocks,2020/21 Proj.,Oct,17.47,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Beginning Stocks,2020/21 Proj.,Sep,0.8,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Production,2020/21 Proj.,Sep,2.1,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Domestic Use,2020/21 Proj.,Sep,0.04,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Exports,2020/21 Proj.,Sep,1.3,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Ending Stocks,2020/21 Proj.,Sep,1.57,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Beginning Stocks,2020/21 Proj.,Oct,0.8,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Production,2020/21 Proj.,Oct,2.1,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Domestic Use,2020/21 Proj.,Oct,0.04,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Exports,2020/21 Proj.,Oct,1.3,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Australia,Cotton,Ending Stocks,2020/21 Proj.,Oct,1.57,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Beginning Stocks,2020/21 Proj.,Sep,14.02,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Production,2020/21 Proj.,Sep,12.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Imports,2020/21 Proj.,Sep,0.03,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Domestic Use,2020/21 Proj.,Sep,3.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Exports,2020/21 Proj.,Sep,9.2,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Ending Stocks,2020/21 Proj.,Sep,13.85,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Beginning Stocks,2020/21 Proj.,Oct,14.07,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Production,2020/21 Proj.,Oct,12.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Imports,2020/21 Proj.,Oct,0.03,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Domestic Use,2020/21 Proj.,Oct,3.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Exports,2020/21 Proj.,Oct,9.7,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Brazil,Cotton,Ending Stocks,2020/21 Proj.,Oct,13.4,,
COTTON_WORLD_27,2020-10,India,Cotton,Beginning Stocks,2020/21 Proj.,Sep,17.86,,
COTTON_WORLD_27,2020-10,India,Cotton,Production,2020/21 Proj.,Sep,30.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Imports,2020/21 Proj.,Sep,1.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Domestic Use,2020/21 Proj.,Sep,22.5,,
COTTON_WORLD_27,2020-10,India,Cotton,Exports,2020/21 Proj.,Sep,5.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Ending Stocks,2020/21 Proj.,Sep,21.36,,
COTTON_WORLD_27,2020-10,India,Cotton,Beginning Stocks,2020/21 Proj.,Oct,17.88,,
COTTON_WORLD_27,2020-10,India,Cotton,Production,2020/21 Proj.,Oct,30.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Imports,2020/21 Proj.,Oct,1.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Domestic Use,2020/21 Proj.,Oct,23.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Exports,2020/21 Proj.,Oct,5.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,India,Cotton,Ending Stocks,2020/21 Proj.,Oct,20.88,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,49.08,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Production,2020/21 Proj.,Sep,39.21,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Imports,2020/21 Proj.,Sep,37.47,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Domestic Use,2020/21 Proj.,Sep,74.92,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Exports,2020/21 Proj.,Sep,2.39,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Loss /2,2020/21 Proj.,Sep,0.11,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Ending Stocks,2020/21 Proj.,Sep,48.33,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,49.07,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Production,2020/21 Proj.,Oct,38.66,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Imports,2020/21 Proj.,Oct,37.97,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Domestic Use,2020/21 Proj.,Oct,75.93,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Exports,2020/21 Proj.,Oct,2.35,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Loss /2,2020/21 Proj.,Oct,0.11,,
COTTON_WORLD_27,2020-10,Major Importers 8/,Cotton,Ending Stocks,2020/21 Proj.,Oct,47.32,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Beginning Stocks,2020/21 Proj.,Sep,0.76,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Production,2020/21 Proj.,Sep,1.05,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Imports,2020/21 Proj.,Sep,0.6,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Domestic Use,2020/21 Proj.,Sep,1.6,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Exports,2020/21 Proj.,Sep,0.2,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Loss /2,2020/21 Proj.,Sep,0.03,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Ending Stocks,2020/21 Proj.,Sep,0.59,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Beginning Stocks,2020/21 Proj.,Oct,0.67,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Production,2020/21 Proj.,Oct,1.05,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Imports,2020/21 Proj.,Oct,0.6,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Domestic Use,2020/21 Proj.,Oct,1.6,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Exports,2020/21 Proj.,Oct,0.2,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Loss /2,2020/21 Proj.,Oct,0.03,,
COTTON_WORLD_27,2020-10,Mexico,Cotton,Ending Stocks,2020/21 Proj.,Oct,0.49,,
COTTON_WORLD_27,2020-10,China,Cotton,Beginning Stocks,2020/21 Proj.,Sep,36.9,,
COTTON_WORLD_27,2020-10,China,Cotton,Production,2020/21 Proj.,Sep,27.25,,
COTTON_WORLD_27,2020-10,China,Cotton,Imports,2020/21 Proj.,Sep,9.0,,
COTTON_WORLD_27,2020-10,China,Cotton,Domestic Use,2020/21 Proj.,Sep,36.5,,
COTTON_WORLD_27,2020-10,China,Cotton,Exports,2020/21 Proj.,Sep,0.13,,
COTTON_WORLD_27,2020-10,China,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,China,Cotton,Ending Stocks,2020/21 Proj.,Sep,36.52,,
COTTON_WORLD_27,2020-10,China,Cotton,Beginning Stocks,2020/21 Proj.,Oct,36.9,,
COTTON_WORLD_27,2020-10,China,Cotton,Production,2020/21 Proj.,Oct,27.25,,
COTTON_WORLD_27,2020-10,China,Cotton,Imports,2020/21 Proj.,Oct,9.5,,
COTTON_WORLD_27,2020-10,China,Cotton,Domestic Use,2020/21 Proj.,Oct,37.5,,
COTTON_WORLD_27,2020-10,China,Cotton,Exports,2020/21 Proj.,Oct,0.13,,
COTTON_WORLD_27,2020-10,China,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,China,Cotton,Ending Stocks,2020/21 Proj.,Oct,36.02,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Beginning Stocks,2020/21 Proj.,Sep,0.4,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Production,2020/21 Proj.,Sep,1.76,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Imports,2020/21 Proj.,Sep,0.6,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Domestic Use,2020/21 Proj.,Sep,0.66,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Exports,2020/21 Proj.,Sep,1.65,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Loss /2,2020/21 Proj.,Sep,0.03,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Ending Stocks,2020/21 Proj.,Sep,0.42,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Beginning Stocks,2020/21 Proj.,Oct,0.35,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Production,2020/21 Proj.,Oct,1.61,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Imports,2020/21 Proj.,Oct,0.6,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Domestic Use,2020/21 Proj.,Oct,0.67,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Exports,2020/21 Proj.,Oct,1.6,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Loss /2,2020/21 Proj.,Oct,0.03,,
COTTON_WORLD_27,2020-10,European Union 9/,Cotton,Ending Stocks,2020/21 Proj.,Oct,0.27,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Beginning Stocks,2020/21 Proj.,Sep,2.71,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Production,2020/21 Proj.,Sep,2.8,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Imports,2020/21 Proj.,Sep,4.3,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Domestic Use,2020/21 Proj.,Sep,7.0,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Exports,2020/21 Proj.,Sep,0.33,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Ending Stocks,2020/21 Proj.,Sep,2.49,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Beginning Stocks,2020/21 Proj.,Oct,2.71,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Production,2020/21 Proj.,Oct,2.8,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Imports,2020/21 Proj.,Oct,4.3,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Domestic Use,2020/21 Proj.,Oct,7.0,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Exports,2020/21 Proj.,Oct,0.33,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Turkey,Cotton,Ending Stocks,2020/21 Proj.,Oct,2.49,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Beginning Stocks,2020/21 Proj.,Sep,3.22,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Production,2020/21 Proj.,Sep,6.2,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Imports,2020/21 Proj.,Sep,3.8,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Domestic Use,2020/21 Proj.,Sep,10.0,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Exports,2020/21 Proj.,Sep,0.08,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Loss /2,2020/21 Proj.,Sep,0.03,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Ending Stocks,2020/21 Proj.,Sep,3.12,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Beginning Stocks,2020/21 Proj.,Oct,3.39,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Production,2020/21 Proj.,Oct,5.8,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Imports,2020/21 Proj.,Oct,3.8,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Domestic Use,2020/21 Proj.,Oct,10.0,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Exports,2020/21 Proj.,Oct,0.08,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Loss /2,2020/21 Proj.,Oct,0.03,,
COTTON_WORLD_27,2020-10,Pakistan,Cotton,Ending Stocks,2020/21 Proj.,Oct,2.89,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Beginning Stocks,2020/21 Proj.,Sep,0.58,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Imports,2020/21 Proj.,Sep,2.9,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Domestic Use,2020/21 Proj.,Sep,2.9,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Exports,2020/21 Proj.,Sep,0.01,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Loss /2,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Ending Stocks,2020/21 Proj.,Sep,0.58,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Beginning Stocks,2020/21 Proj.,Oct,0.54,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Imports,2020/21 Proj.,Oct,2.9,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Domestic Use,2020/21 Proj.,Oct,2.9,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Exports,2020/21 Proj.,Oct,0.01,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Loss /2,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Indonesia,Cotton,Ending Stocks,2020/21 Proj.,Oct,0.54,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Beginning Stocks,2020/21 Proj.,Sep,0.15,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Imports,2020/21 Proj.,Sep,0.85,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Domestic Use,2020/21 Proj.,Sep,0.83,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Exports,2020/21 Proj.,Sep,0.0,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Loss /2,2020/21 Proj.,Sep,0.03,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Ending Stocks,2020/21 Proj.,Sep,0.15,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Beginning Stocks,2020/21 Proj.,Oct,0.15,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Imports,2020/21 Proj.,Oct,0.85,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Domestic Use,2020/21 Proj.,Oct,0.83,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Exports,2020/21 Proj.,Oct,0.0,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Loss /2,2020/21 Proj.,Oct,0.03,,
COTTON_WORLD_27,2020-10,Thailand,Cotton,Ending Stocks,2020/21 Proj.,Oct,0.15,,
COTTON_WORLD_27,2020-10,Bangladesh,Cotton,Beginning Stocks,2020/21 Proj.,Sep,2.42,,
COTTON_WORLD_27,2020-10,Bangladesh,Cotton,Production,2020/21 Proj.,Sep,0.15,,
COTTON_WORLD_27,2020-10,Bangladesh,Cotton,Imports,2020/21 Proj.,Sep,7.3,,
