code,report_month,region,commodity,item,year,period,value,min_value,max_value
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Sep,20.07,,
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Output,2020/21 Proj.,Oct,209.62,,
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Total Supply,2020/21 Proj.,Oct,231.55,,
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Trade,2020/21 Proj.,Oct,86.26,,
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Oct,207.32,,
OILSEEDS_WORLD_10,2020-10,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Oct,19.8,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Output,2018/19,Annual,600.87,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Supply,2018/19,Annual,717.56,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Trade,2018/19,Annual,170.39,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Use 2/,2018/19,Annual,488.79,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Ending Stocks,2018/19,Annual,132.27,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Output,2019/20 Est.,Annual,577.26,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Supply,2019/20 Est.,Annual,709.54,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Trade,2019/20 Est.,Annual,191.02,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Use 2/,2019/20 Est.,Annual,504.16,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Ending Stocks,2019/20 Est.,Annual,111.68,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Output,2020/21 Proj.,Aug,610.42,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Supply,2020/21 Proj.,Aug,721.33,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Trade,2020/21 Proj.,Aug,188.54,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Use 2/,2020/21 Proj.,Aug,514.96,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Ending Stocks,2020/21 Proj.,Aug,108.28,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Output,2020/21 Proj.,Sep,609.15,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Supply,2020/21 Proj.,Sep,720.83,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Trade,2020/21 Proj.,Sep,189.56,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Total Use 2/,2020/21 Proj.,Sep,515.06,,
OILSEEDS_WORLD_10,2020-09,World,Oilseeds,Ending Stocks,2020/21 Proj.,Sep,106.98,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Output,2018/19,Annual,332.65,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Supply,2018/19,Annual,349.68,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Trade,2018/19,Annual,93.73,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Use 2/,2018/19,Annual,328.89,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Ending Stocks,2018/19,Annual,14.98,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Output,2019/20 Est.,Annual,343.44,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Supply,2019/20 Est.,Annual,358.42,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Trade,2019/20 Est.,Annual,93.83,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Use 2/,2019/20 Est.,Annual,341.06,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Ending Stocks,2019/20 Est.,Annual,13.1,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Output,2020/21 Proj.,Aug,352.72,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Supply,2020/21 Proj.,Aug,365.52,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Trade,2020/21 Proj.,Aug,94.33,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Use 2/,2020/21 Proj.,Aug,350.07,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Ending Stocks,2020/21 Proj.,Aug,12.01,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Output,2020/21 Proj.,Sep,352.8,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Supply,2020/21 Proj.,Sep,365.9,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Trade,2020/21 Proj.,Sep,94.3,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Total Use 2/,2020/21 Proj.,Sep,350.19,,
OILSEEDS_WORLD_10,2020-09,World,Oilmeals,Ending Stocks,2020/21 Proj.,Sep,12.14,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Output,2018/19,Annual,203.51,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Supply,2018/19,Annual,226.66,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Trade,2018/19,Annual,85.72,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Use 2/,2018/19,Annual,200.06,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Ending Stocks,2018/19,Annual,22.14,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Output,2019/20 Est.,Annual,205.74,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Supply,2019/20 Est.,Annual,227.88,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Trade,2019/20 Est.,Annual,85.94,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Use 2/,2019/20 Est.,Annual,201.35,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Ending Stocks,2019/20 Est.,Annual,21.66,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Output,2020/21 Proj.,Aug,209.89,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Supply,2020/21 Proj.,Aug,231.97,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Trade,2020/21 Proj.,Aug,86.74,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Aug,206.95,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Aug,20.54,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Output,2020/21 Proj.,Sep,209.73,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Supply,2020/21 Proj.,Sep,231.39,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Trade,2020/21 Proj.,Sep,86.61,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Sep,207.14,,
OILSEEDS_WORLD_10,2020-09,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Sep,20.07,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Output,2018/19,Annual,599.76,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Supply,2018/19,Annual,716.7,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Trade,2018/19,Annual,170.38,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Use 2/,2018/19,Annual,488.36,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Ending Stocks,2018/19,Annual,131.69,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Output,2019/20 Est.,Annual,577.2,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Supply,2019/20 Est.,Annual,708.89,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Trade,2019/20 Est.,Annual,189.62,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Use 2/,2019/20 Est.,Annual,504.63,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Ending Stocks,2019/20 Est.,Annual,110.91,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Output,2020/21 Proj.,Jul,604.2,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Supply,2020/21 Proj.,Jul,719.17,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Trade,2020/21 Proj.,Jul,185.43,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Use 2/,2020/21 Proj.,Jul,510.82,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Ending Stocks,2020/21 Proj.,Jul,109.4,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Output,2020/21 Proj.,Aug,610.42,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Supply,2020/21 Proj.,Aug,721.33,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Trade,2020/21 Proj.,Aug,188.54,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Total Use 2/,2020/21 Proj.,Aug,514.96,,
OILSEEDS_WORLD_10,2020-08,World,Oilseeds,Ending Stocks,2020/21 Proj.,Aug,108.28,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Output,2018/19,Annual,332.62,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Supply,2018/19,Annual,349.67,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Trade,2018/19,Annual,93.72,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Use 2/,2018/19,Annual,328.88,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Ending Stocks,2018/19,Annual,14.98,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Output,2019/20 Est.,Annual,344.16,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Supply,2019/20 Est.,Annual,359.14,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Trade,2019/20 Est.,Annual,94.84,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Use 2/,2019/20 Est.,Annual,341.22,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Ending Stocks,2019/20 Est.,Annual,12.8,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Output,2020/21 Proj.,Jul,349.43,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Supply,2020/21 Proj.,Jul,362.46,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Trade,2020/21 Proj.,Jul,94.24,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Use 2/,2020/21 Proj.,Jul,346.23,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Ending Stocks,2020/21 Proj.,Jul,12.51,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Output,2020/21 Proj.,Aug,352.72,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Supply,2020/21 Proj.,Aug,365.52,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Trade,2020/21 Proj.,Aug,94.33,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Total Use 2/,2020/21 Proj.,Aug,350.07,,
OILSEEDS_WORLD_10,2020-08,World,Oilmeals,Ending Stocks,2020/21 Proj.,Aug,12.01,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Output,2018/19,Annual,203.44,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Supply,2018/19,Annual,226.6,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Trade,2018/19,Annual,85.67,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Use 2/,2018/19,Annual,200.24,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Ending Stocks,2018/19,Annual,21.95,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Output,2019/20 Est.,Annual,205.98,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Supply,2019/20 Est.,Annual,227.93,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Trade,2019/20 Est.,Annual,85.3,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Use 2/,2019/20 Est.,Annual,200.97,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Ending Stocks,2019/20 Est.,Annual,22.08,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Output,2020/21 Proj.,Jul,208.86,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Supply,2020/21 Proj.,Jul,230.53,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Trade,2020/21 Proj.,Jul,86.34,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Jul,206.03,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Jul,20.26,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Output,2020/21 Proj.,Aug,209.89,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Supply,2020/21 Proj.,Aug,231.97,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Trade,2020/21 Proj.,Aug,86.74,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Aug,206.95,,
OILSEEDS_WORLD_10,2020-08,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Aug,20.54,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Output,2018/19,Annual,600.27,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Supply,2018/19,Annual,716.86,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Trade,2018/19,Annual,170.37,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Use 2/,2018/19,Annual,488.38,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Ending Stocks,2018/19,Annual,131.64,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Output,2019/20 Est.,Annual,577.15,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Supply,2019/20 Est.,Annual,708.79,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Trade,2019/20 Est.,Annual,183.64,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Use 2/,2019/20 Est.,Annual,500.23,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Ending Stocks,2019/20 Est.,Annual,114.97,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Output,2020/21 Proj.,Jun,606.15,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Supply,2020/21 Proj.,Jun,720.66,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Trade,2020/21 Proj.,Jun,185.87,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Use 2/,2020/21 Proj.,Jun,509.29,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Ending Stocks,2020/21 Proj.,Jun,111.49,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Output,2020/21 Proj.,Jul,604.2,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Supply,2020/21 Proj.,Jul,719.17,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Trade,2020/21 Proj.,Jul,185.43,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Total Use 2/,2020/21 Proj.,Jul,510.82,,
OILSEEDS_WORLD_10,2020-07,World,Oilseeds,Ending Stocks,2020/21 Proj.,Jul,109.4,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Output,2018/19,Annual,332.63,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Supply,2018/19,Annual,349.68,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Trade,2018/19,Annual,93.8,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Use 2/,2018/19,Annual,328.89,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Ending Stocks,2018/19,Annual,14.9,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Output,2019/20 Est.,Annual,340.67,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Supply,2019/20 Est.,Annual,355.58,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Trade,2019/20 Est.,Annual,93.93,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Use 2/,2019/20 Est.,Annual,338.5,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Ending Stocks,2019/20 Est.,Annual,13.03,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Output,2020/21 Proj.,Jun,348.07,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Supply,2020/21 Proj.,Jun,361.61,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Trade,2020/21 Proj.,Jun,94.19,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Use 2/,2020/21 Proj.,Jun,344.79,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Ending Stocks,2020/21 Proj.,Jun,13.03,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Output,2020/21 Proj.,Jul,349.43,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Supply,2020/21 Proj.,Jul,362.46,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Trade,2020/21 Proj.,Jul,94.24,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Total Use 2/,2020/21 Proj.,Jul,346.23,,
OILSEEDS_WORLD_10,2020-07,World,Oilmeals,Ending Stocks,2020/21 Proj.,Jul,12.51,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Output,2018/19,Annual,203.46,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Supply,2018/19,Annual,226.58,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Trade,2018/19,Annual,85.67,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Use 2/,2018/19,Annual,200.33,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Ending Stocks,2018/19,Annual,21.84,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Output,2019/20 Est.,Annual,204.55,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Supply,2019/20 Est.,Annual,226.39,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Trade,2019/20 Est.,Annual,84.47,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Use 2/,2019/20 Est.,Annual,200.31,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Ending Stocks,2019/20 Est.,Annual,21.67,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Output,2020/21 Proj.,Jun,208.63,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Supply,2020/21 Proj.,Jun,230.32,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Trade,2020/21 Proj.,Jun,86.24,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Jun,205.99,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Jun,20.33,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Output,2020/21 Proj.,Jul,208.86,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Supply,2020/21 Proj.,Jul,230.53,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Trade,2020/21 Proj.,Jul,86.34,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Total Use 2/,2020/21 Proj.,Jul,206.03,,
OILSEEDS_WORLD_10,2020-07,World,Vegetable Oils,Ending Stocks,2020/21 Proj.,Jul,20.26,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Output,2018/19,Annual,599.92,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Supply,2018/19,Annual,716.51,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Trade,2018/19,Annual,170.26,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Use 2/,2018/19,Annual,488.2,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Ending Stocks,2018/19,Annual,131.43,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Output,2019/20 Est.,Annual,575.23,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Supply,2019/20 Est.,Annual,706.66,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Trade,2019/20 Est.,Annual,178.9,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Use 2/,2019/20 Est.,Annual,498.23,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Ending Stocks,2019/20 Est.,Annual,114.5,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Output,2020/21 Proj.,May,605.91,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Supply,2020/21 Proj.,May,720.83,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Trade,2020/21 Proj.,May,185.67,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Use 2/,2020/21 Proj.,May,508.14,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Ending Stocks,2020/21 Proj.,May,113.51,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Output,2020/21 Proj.,Jun,606.15,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Total Supply,2020/21 Proj.,Jun,720.66,,
OILSEEDS_WORLD_10,2020-06,World,Oilseeds,Trade,2020/21 Proj.,Jun,185.87,,
